transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
2dcdbb7e-9cc2-4464-8c81-764c4fb19e55,DYLO-DNLL-7CF-WAL-0,,withdrawal,249.76,Walthamstow - ATM Walthamstow Market Square,debit card,GB45U0464355260834629819689,,310.49,,2087-09-21T11:43:29
30327f3b-124d-4056-afb9-0a7a468e4d44,PRST-KTAI-7F5-GIL-0,,in-person payment,88.38,Gillingham - Gillingham Dockside Bistro,mobile phone,GB28G9159498862960855896140,IT93M2505824552033262077956738,1145.22,,2087-09-21T12:11:00
57c58cb0-8532-4f05-86e0-b480618b1dbf,NLSN-JFFR-7FD-LON-1,,withdrawal,0.01,London - ATM West End Square,debit card,GB97G6070543916778927664841,,0.00,,2087-09-21T14:13:36
daa5fb26-47b2-455e-a852-c58611e0ba37,SCHN-WLLM-7FE-NOR-1,,in-person payment,68.54,North Druid Hills - North Druid Hills Deli,mobile phone,US57A3302235669370379483702,IT94G7171166372375931997339274,3074.21,,2087-09-21T14:34:18
cfcf9777-ef98-46e4-82e0-627c7daf30ea,SCTT-STVN-804-PLA-0,,withdrawal,99.59,Plano - ATM Plano Town Center,debit card,US92Y5021056792584486489710,,1796.93,,2087-09-21T14:43:22
b77e57d4-fb2d-45ff-91a2-56a054819388,RÖHR-KTHR-7D8-KUL-0,,withdrawal,250.46,Kulmbach - ATM Kulmbach Market Square,debit card,DE75D7483048123536868406664,,1771.09,,2087-09-21T15:13:21
d96255c4-5625-4082-a6fa-d5c9205672b9,THMP-KTHR-7F5-LAN-1,,in-person payment,131.03,Lantana - Lantana Harbor Cafe,debit card,US98O8833987184952393998596,IT49Y6403148660772357604513359,4111.35,,2087-09-21T15:21:28
2960fdde-0ddf-4fe6-bac9-e45e045437fd,WLFF-NTLA-7D2-NUR-0,,withdrawal,0.01,Nuremberg - ATM Nuremberg Central Market,debit card,DE43C4006778216313461836596,,0.00,,2087-09-21T16:11:27
2aa5aee0-0bf6-4d40-a62a-d210e1e8616f,STNA-MNDY-7EF-WIM-1,,withdrawal,50.25,Wimbledon - ATM Wimbledon Village Green,debit card,GB93H8064960264827974100428,,151364.18,,2087-09-21T16:12:28
f8e0f546-aace-41d8-a21a-d6c294b881ed,BCHR-NCLS-809-AJA-0,,in-person payment,30.57,Ajaccio - Portside Bakery Ajaccio,mobile phone,FR88Z6336142701556225305800,IT65A8711106615184638165797225,525.23,,2087-09-21T16:30:22
8620b346-62c4-42de-9a8f-cb42b9622c3a,PCCU-JLND-7D3-CON-1,,in-person payment,31.99,Conegliano - Prosecco Valley Wine Bar,debit card,IT93M0792289101050089159947,IT15D7373308870764225026626731,1430.81,,2087-09-21T16:55:27
88db79bf-8964-4f6d-b906-55388c0859f5,CHVN-HNRT-801-TOU-0,,in-person payment,57.51,Tourcoing - Canal Side Cafe Tourcoing,smartwatch,FR68H6081253120810974028651,IT73R6880047353526358755334060,2874.97,,2087-09-21T17:18:43
1bd077e4-3ad0-47a2-9fca-744fc14ab0fa,RÖHR-KTHR-7D8-KUL-0,ORGMR99438,transfer,50.03,,,DE75D7483048123536868406664,IT32J1673202963798545124345604,1721.06,Consultant fee,2087-09-21T17:24:09
7e27ed05-d232-49e3-ac24-97ea6f53eaba,CHVN-HNRT-801-TOU-0,CMPNV91968,e-commerce,71.46,UrbanCart Marketplace,debit card,FR68H6081253120810974028651,IT53P2535251957416488036388385,2803.51,,2087-09-21T17:45:29
80200d22-1a65-484b-9f72-5d8ba2835845,TMST-GNTI-801-NOC-1,,in-person payment,0.01,Nocera Inferiore - Nocera Artisan Bakery,Google Pay,IT13M5057036148562636251323,IT90O2353441107691210132042927,0.00,,2087-09-21T17:54:57
c5a0ccb7-4ac6-4763-ad4d-183af5a988cd,PRST-KTAI-7F5-GIL-0,,in-person payment,146.73,Gillingham - Gillingham High Street Deli,Google Pay,GB28G9159498862960855896140,IT57Z8568132063636273475549448,998.49,,2087-09-21T20:14:42
a9279db6-0071-4092-83a9-d79fd107b982,THRR-NNAE-7FC-PAR-1,PAYNT50826,transfer,615.99,,,FR87J5326448215127010563993,IT73R6880047353526358755334060,22450.84,Electricity bill Sep,2087-09-21T20:42:10
a74eb01f-2268-4711-9e04-458e13a88233,LÖWR-PHLP-7F3-HER-0,,withdrawal,99.64,Herne - ATM Herne Market Square,debit card,DE91B6204686810026314426251,,34135.56,,2087-09-21T20:47:56
4de1fb52-de85-424b-8ceb-24ab219e1012,STNA-MNDY-7EF-WIM-1,VNDDN14889,e-commerce,33.14,RecurringWorks Payments,debit card,GB93H8064960264827974100428,IT67W5356640107003207124161289,151331.04,,2087-09-21T21:11:30
5a006480-ce86-414a-87ca-d71914e442f2,CHVN-HNRT-801-TOU-0,CMPNV91968,e-commerce,37.72,UrbanCart Marketplace,debit card,FR68H6081253120810974028651,IT53P2535251957416488036388385,2765.79,,2087-09-21T21:55:06
cd4c7786-5475-44ab-ad67-aa812a20c8db,BCHR-NCLS-809-AJA-0,VNDSP64481,e-commerce,56.18,BrightAvenue Market,debit card,FR88Z6336142701556225305800,IT43O4375770158606600715408523,469.05,,2087-09-21T22:33:07
a9429d2b-fba2-4bf2-b46a-7aaacb95f001,WRMR-DNNY-809-STU-0,ENTDN18007,e-commerce,25.94,BrightLane Commerce,debit card,DE93R8076930028020096450654,IT28T2490862567421257262223419,1747.12,,2087-09-21T23:04:53
6244df78-a4b9-4b14-aee5-fdcd3aaedf5f,BNDL-GRNU-805-CAP-1,,withdrawal,99.60,Capannori - ATM Capannori Town Center,debit card,IT20U3512216515468319863172,,473.02,,2087-09-21T23:46:05
c66fdf9a-4343-4c7f-b397-9139704b7c61,LMRE-MRCL-7F9-MAR-0,ORGSR27753,direct debit,149.96,,,FR24C7135999018603731024972,IT96V7461117575485355341220537,6474.75,POS software monthly subscription,2087-09-22T01:39:51
01921375-d709-4640-bfe6-0825eb4d50fd,FRNC-MGNE-7F8-SAN-1,VNDLN28664,direct debit,204.76,,,US22R3468868281107439220311,IT94W2441102985094671056700553,382.50,Business electricity bill,2087-09-22T02:56:15
ae3c63d8-577c-4baa-9c20-c087bb040556,SCTT-STVN-804-PLA-0,CMPDN24086,direct debit,102.02,,,US92Y5021056792584486489710,IT49M8689864188348112738426632,1694.91,Adobe Creative Cloud subscription,2087-09-22T04:24:01
abd012d5-5181-4f0c-9a79-63258157f20b,CHVN-HNRT-801-TOU-0,CMPNV91968,direct debit,136.26,,,FR68H6081253120810974028651,IT53P2535251957416488036388385,2629.53,Health insurance monthly premium,2087-09-22T06:15:24
a208ab3c-94a1-4541-b952-2c75aa09544b,STNA-MNDY-7EF-WIM-1,VNDDN14889,direct debit,374.13,,,GB93H8064960264827974100428,IT67W5356640107003207124161289,150956.91,Business insurance monthly premium,2087-09-22T06:33:32
6602cc77-9992-4e60-b952-111f50e4118f,BRYA-BRNR-7FC-BOR-1,,withdrawal,150.42,Bordeaux - ATM Bordeaux Riverfront,debit card,FR16S4525974336220711169851,,8206.28,,2087-09-22T08:41:32
99ee2334-0061-49f4-b928-78879c85b0f1,BCHR-NCLS-809-AJA-0,TRDPH13768,transfer,86.53,,,FR88Z6336142701556225305800,IT60A1058541125177964523469011,382.52,Emergency fund transfer,2087-09-22T08:42:56
fcb98232-e192-45cf-a7c7-4f13c65d6d32,RÖHR-KTHR-7D8-KUL-0,,in-person payment,55.31,Kulmbach - Market Square Bistro,debit card,DE75D7483048123536868406664,IT73R6880047353526358755334060,1665.75,,2087-09-22T09:40:22
7401a469-a612-4c7b-97eb-8f748a3347cc,PCRD-CHRL-7F9-GRA-0,,in-person payment,254.07,Grasse - Grasse Fragrance Studio,smartwatch,FR39O4758880918977791586173,IT30X3869135917225483053417711,1974.13,,2087-09-22T09:50:52
571f06c6-4d88-4467-b9a3-970b636c7426,RÖHR-KTHR-7D8-KUL-0,,in-person payment,13.84,Kulmbach - Kulmbach Beer Hall,debit card,DE75D7483048123536868406664,IT36W8585419796859771431801520,1651.91,,2087-09-22T12:02:59
4edb19a6-b75e-4145-a93f-8265351406a9,PCCU-JLND-7D3-CON-1,,withdrawal,19.59,Conegliano - ATM Conegliano Historic Center,debit card,IT93M0792289101050089159947,,1411.22,,2087-09-22T12:20:05
fdc42c0e-b151-4a0a-8bc3-444771d6627e,SCHN-WLLM-7FE-NOR-1,,withdrawal,20.43,North Druid Hills - ATM North Druid Hills,debit card,US57A3302235669370379483702,,3053.78,,2087-09-22T12:44:16
a41ed53b-ced3-4cef-84c9-76bceab0a95f,STNA-MNDY-7EF-WIM-1,,in-person payment,240.60,Wimbledon - Wimbledon Village Bakery,debit card,GB93H8064960264827974100428,IT20A1196962141237767404722373,150716.31,,2087-09-22T12:47:09
a5c70f62-e3e7-42c8-8754-d86e95786fc2,WLFF-NTLA-7D2-NUR-0,TRDWT25992,transfer,0.01,,,DE43C4006778216313461836596,IT59C7222650149809648760321090,0.00,Supplier payment,2087-09-22T13:14:52
73ac0977-5427-4fd1-9481-5cc69b21cb1e,BRYA-BRNR-7FC-BOR-1,CMPMR21084,e-commerce,150.66,NovaCart Online,debit card,FR16S4525974336220711169851,IT67Y3169089252708343127961689,8055.62,,2087-09-22T13:26:33
ff954cd5-9ef8-4637-8ffc-11eb82e6d6d8,THMP-KTHR-7F5-LAN-1,CMPMR65073,transfer,141.25,,,US98O8833987184952393998596,IT52H8855955318032025512795109,3970.10,Consultant fee,2087-09-22T13:31:45
da723bac-ad03-4e43-814f-f970fa6425ec,WRMR-DNNY-809-STU-0,VNDSV34651,transfer,182.63,,,DE93R8076930028020096450654,IT50R1081971294923295257083197,1564.49,Supplier payment,2087-09-22T13:42:10
9b7cde83-b2fa-4163-8240-ffba770773d8,BNDL-GRNU-805-CAP-1,CMPLN54298,transfer,298.66,,,IT20U3512216515468319863172,IT44Q2815188039282034815904320,174.36,Loan payment,2087-09-22T13:53:10
07e10997-9c3a-44f9-ba86-d23d9f92269b,FRNC-MGNE-7F8-SAN-1,,in-person payment,98.70,San Antonio - Mission Trail Taqueria,debit card,US22R3468868281107439220311,IT79Q8450187326043324963519245,283.80,,2087-09-22T14:59:25
6a0c1ba7-a6be-48a5-afe6-16d9ed43f519,STNA-MNDY-7EF-WIM-1,,in-person payment,282.61,Wimbledon - Wimbledon Village Deli,debit card,GB93H8064960264827974100428,IT54C2867581941260638209642172,150433.70,,2087-09-22T15:41:26
9e184aac-58e0-491f-8cf8-1d681cd3d9ef,WRMR-DNNY-809-STU-0,,withdrawal,249.66,Stuttgart - ATM Stuttgart Central Plaza,debit card,DE93R8076930028020096450654,,1314.83,,2087-09-22T16:13:15
6758e6e2-5511-4338-900c-b7f6ac1be229,KÄST-KRYS-80D-POT-0,,in-person payment,9.03,Potsdam - Riverside Bakery Potsdam,debit card,DE10X1570993210736919575996,IT64R2964795552357016895240178,34.68,,2087-09-22T16:27:22
0fcb178b-fc10-4b13-b4ec-868c467a1160,THMS-DVDA-7D3-STO-1,,in-person payment,27.70,Stockton - Stockton Riverfront Cafe,debit card,US53O6522384759299701576671,IT81M4484496328743006228468346,356.87,,2087-09-22T16:39:38
2390afc5-a0e7-4a32-a645-91612a61d2ae,PRST-KTAI-7F5-GIL-0,ORGDN29678,e-commerce,48.84,RenewFlow Subscriptions,debit card,GB28G9159498862960855896140,IT65A3624155136131984383332387,949.65,,2087-09-22T16:52:02
d6d8dfe0-8402-49e1-bea8-be824d21129e,WTSN-PLAU-808-LIV-1,CMPSP90353,transfer,0.01,,,GB78G1267829639914608454994,IT34H7669657023131939348738632,0.00,Room rent contribution April,2087-09-22T17:12:04
29dd5592-6242-44d2-aebb-04e519b9bb80,DYLO-DNLL-7CF-WAL-0,,in-person payment,56.00,Walthamstow - Walthamstow High Street Deli,smartwatch,GB45U0464355260834629819689,IT34K9919744863236088602661687,254.49,,2087-09-22T17:12:10
bf97dd06-7f64-4762-8151-31ae27459a5f,CHVN-HNRT-801-TOU-0,CMPNV91968,e-commerce,24.94,UrbanCart Marketplace,debit card,FR68H6081253120810974028651,IT53P2535251957416488036388385,2604.59,,2087-09-22T17:15:51
de231ead-9c77-4ccc-b522-41bf949110b0,RÖHR-KTHR-7D8-KUL-0,HOME78358,e-commerce,53.46,Abitazioni Plus,PayPal,DE75D7483048123536868406664,IT92S2786972386218921502344428,1598.45,,2087-09-22T17:23:36
97f9d00f-cdc2-4a0f-ba46-66c10b2bc461,THMS-DVDA-7D3-STO-1,,withdrawal,150.27,Stockton - ATM Stockton Central,debit card,US53O6522384759299701576671,,206.60,,2087-09-22T17:57:58
6db82316-985c-4ee1-b10f-49894b8d0f2c,WRMR-DNNY-809-STU-0,,in-person payment,34.80,Stuttgart - Neckar River Bakery,mobile phone,DE93R8076930028020096450654,IT16A8937847219836821424768014,1280.03,,2087-09-22T18:49:44
d51ae38c-520e-491c-91ad-6673c61066a5,BCHR-NCLS-809-AJA-0,VNDSP64481,e-commerce,24.98,BrightAvenue Market,debit card,FR88Z6336142701556225305800,IT43O4375770158606600715408523,357.54,,2087-09-22T19:14:23
95cc5194-273d-4934-999f-1dab422d4166,PCRD-CHRL-7F9-GRA-0,ORGSP85321,e-commerce,523.90,RenewalBridge Payments,debit card,FR39O4758880918977791586173,IT48B7831348833911172075508684,1450.23,,2087-09-22T19:45:55
1c907f25-70b6-4682-b750-3219ebcc47ee,BRYA-BRNR-7FC-BOR-1,CMPSV49588,transfer,2975.98,,,FR16S4525974336220711169851,IT47T2704345721113377556067728,5079.64,Emergency fund transfer,2087-09-22T20:33:00
6083f53b-3b62-4fc8-99d7-69a40bdaa065,LÖWR-PHLP-7F3-HER-0,,in-person payment,216.89,Herne - Herne City Cafe,mobile phone,DE91B6204686810026314426251,IT53Z4921815473347525363383800,33918.67,,2087-09-22T20:48:02
7d903f2b-e86a-42d2-a22f-c7733c85aac8,CHVN-HNRT-801-TOU-0,,in-person payment,44.99,Tourcoing - Tourcoing Corner Cafe,Google Pay,FR68H6081253120810974028651,IT15U6773220525911629711154912,2559.60,,2087-09-22T21:00:43
54e23669-02e9-4a95-88fc-47f852c3cb31,BRYA-BRNR-7FC-BOR-1,,in-person payment,157.45,Bordeaux - Bordeaux Wine House,mobile phone,FR16S4525974336220711169851,IT57D2374173229930604755447260,4922.19,,2087-09-22T22:01:59
25722551-4dac-492a-aa7c-7b86aede1c8c,LMRE-MRCL-7F9-MAR-0,,in-person payment,47.35,Marseille - Old Port Cafe,mobile phone,FR24C7135999018603731024972,IT33T8566372305884157460449186,6427.40,,2087-09-22T22:54:15
f9a1b567-d1a4-48ca-9cc0-a0bb77e1b8da,FRNC-MGNE-7F8-SAN-1,,withdrawal,99.81,San Antonio - ATM Alamo Plaza,debit card,US22R3468868281107439220311,,183.99,,2087-09-22T22:59:51
9574150c-55bb-41f5-82c2-43c00f28b6f1,LÖWR-PHLP-7F3-HER-0,,in-person payment,286.85,Herne - Herne Market Deli,debit card,DE91B6204686810026314426251,IT46I1229201423075644487346452,33631.82,,2087-09-23T08:14:54
9865b151-94c6-40d7-b5f1-19126a188e14,THRR-NNAE-7FC-PAR-1,,in-person payment,128.03,Paris - Left Bank Coffeehouse,debit card,FR87J5326448215127010563993,IT99H8731052223376573488930492,22322.81,,2087-09-23T11:22:38
91172993-bb0f-4308-b475-c07b77a03add,FSTA-DTRI-7F5-COL-1,,in-person payment,235.11,Cologne - Cathedral Corner Cafe,debit card,DE71U2337254500431140540960,IT85X5319760005992202147779273,3753.85,,2087-09-23T12:39:47
c9c28902-3a57-43e9-b459-e64f50bfa699,THMS-DVDA-7D3-STO-1,VNDGS60636,transfer,138.15,,,US53O6522384759299701576671,IT79Z6928955330589323493017478,68.45,Consultant fee,2087-09-23T14:43:37
5e556c4c-3474-4b92-a567-c6c8e3cdc326,SCHN-WLLM-7FE-NOR-1,VNDGS34892,transfer,430.71,,,US57A3302235669370379483702,IT36E5203237655260696707845182,2623.07,Internet bill Sep,2087-09-23T15:23:55
33911e66-ccf8-400c-97cd-f93a72b601f5,THMS-DVDA-7D3-STO-1,,in-person payment,26.54,Stockton - Delta Diner and Bakery,Google Pay,US53O6522384759299701576671,IT21U3913032026508725727817159,41.91,,2087-09-23T15:46:03
df4fb66f-8648-422a-aa12-18f2b063d60e,STNA-MNDY-7EF-WIM-1,VNDDN14889,e-commerce,305.85,RecurringWorks Payments,Google Pay,GB93H8064960264827974100428,IT67W5356640107003207124161289,150127.85,,2087-09-23T17:32:28
5b634242-1e04-4bf7-8415-613e56f7f8b2,WRMR-DNNY-809-STU-0,CMPCN51936,transfer,77.17,,,DE93R8076930028020096450654,IT65S6266330384606425250676571,1202.86,Consultant fee,2087-09-23T17:56:07
7b75b5f6-31c9-45ca-a93a-b2225fe1ec76,FSTA-DTRI-7F5-COL-1,ENTMR46435,transfer,2484.96,,,DE71U2337254500431140540960,IT26G8402450073317719270721572,1268.89,Donation,2087-09-23T19:48:44
e16383ca-6228-42f4-b134-041cbd355140,LMRE-MRCL-7F9-MAR-0,ORGSR27753,e-commerce,258.68,SwiftCart Marketplace,PayPal,FR24C7135999018603731024972,IT96V7461117575485355341220537,6168.72,,2087-09-23T21:40:17
3e72b2d1-b446-4e3e-8b31-3a69077a2aab,THMP-KTHR-7F5-LAN-1,,in-person payment,59.62,Lantana - Lantana Harbor Market,debit card,US98O8833987184952393998596,IT64L8413190580685656336812819,3910.48,,2087-09-23T21:51:48
440f73de-9702-48a6-9e98-76e88c49010e,WRMR-DNNY-809-STU-0,CMPSP36717,e-commerce,84.10,MarketLane Direct,debit card,DE93R8076930028020096450654,IT88H2959833823427538480266231,1118.76,,2087-09-23T22:27:26
e0c9180d-a845-4728-9949-af243d3b6d56,NLSN-JFFR-7FD-LON-1,PAYSP62026,direct debit,0.01,,,GB97G6070543916778927664841,IT50G7786546624673815359156881,0.00,Office suite monthly fee,2087-09-24T00:22:06
2059c3f4-d094-43d9-9293-cd9758f0e886,PCRD-CHRL-7F9-GRA-0,ORGSP85321,direct debit,55.98,,,FR39O4758880918977791586173,IT48B7831348833911172075508684,1394.25,POS software monthly fee,2087-09-24T06:40:16
5da64ee8-0b48-4b95-8099-2282e9c32ebd,FSTA-DTRI-7F5-COL-1,,in-person payment,351.97,Cologne - Cathedral View Cafe,mobile phone,DE71U2337254500431140540960,IT91G2945774382216962902352042,916.92,,2087-09-24T08:00:07
183820ac-16ce-4503-ad9e-606af0fe6b97,SCTT-STVN-804-PLA-0,,in-person payment,82.32,Plano - Preston Ridge Grill,debit card,US92Y5021056792584486489710,IT61B4533493946573618625817402,1612.59,,2087-09-24T08:27:40
3a114dc5-166e-4ed4-ab1d-b4b0d4ed043a,THRR-NNAE-7FC-PAR-1,,in-person payment,121.55,Paris - Left Bank Coffee House,mobile phone,FR87J5326448215127010563993,IT27D7114225847875973975009072,22201.26,,2087-09-24T08:46:48
afd6fb74-1409-416b-8247-188b45459823,STNA-MNDY-7EF-WIM-1,,withdrawal,150.36,Wimbledon - ATM Wimbledon Village Green,debit card,GB93H8064960264827974100428,,149977.49,,2087-09-24T10:05:04
6f826172-0e35-4ffb-9855-dcd4419476f2,SCHN-WLLM-7FE-NOR-1,ENTGS13391,transfer,461.48,,,US57A3302235669370379483702,IT86E3490360461327397229062524,2161.59,Savings transfer Sep,2087-09-24T10:21:39
d9ae0e0b-86cf-4135-945b-788e77ec05f7,SCHN-WLLM-7FE-NOR-1,,in-person payment,36.66,North Druid Hills - North Druid Hills Market,mobile phone,US57A3302235669370379483702,IT59N4873443829817105539889584,2124.93,,2087-09-24T10:55:56
8c065690-e256-4a67-8612-3c137da81a20,STNA-MNDY-7EF-WIM-1,ORGTL42591,transfer,1320.05,,,GB93H8064960264827974100428,IT83X4721817041614241664877173,148657.44,Utility bill Sep,2087-09-24T12:02:34
c80d85fd-95a8-437f-900a-db6a393d3a9c,PCRD-CHRL-7F9-GRA-0,,in-person payment,197.39,Grasse - Provence Fragrance Boutique,mobile phone,FR39O4758880918977791586173,IT82E8910861137298999473118314,1196.86,,2087-09-24T12:03:32
e6c2cfac-ec87-4721-8ba3-3d147697fa64,PCCU-JLND-7D3-CON-1,PAYNV74124,e-commerce,73.13,CartWave Marketplace,debit card,IT93M0792289101050089159947,IT68Q9914898749083086331729273,1338.09,,2087-09-24T13:01:05
838a2c59-5c0c-4c6d-a9f4-54529bea019f,LÖWR-PHLP-7F3-HER-0,,in-person payment,252.83,Herne - Herne Corner Bistro,Google Pay,DE91B6204686810026314426251,IT62B6420010346898093562357967,33378.99,,2087-09-24T13:11:28
4b23cc6d-16f6-4073-8b39-25a4ebedf35e,PRST-KTAI-7F5-GIL-0,ORGDN29678,transfer,32.41,,,GB28G9159498862960855896140,IT65A3624155136131984383332387,917.24,Donation,2087-09-24T13:50:36
e7bed4c5-96d5-4dc6-afe5-aa364654b939,LÖWR-PHLP-7F3-HER-0,ENTNV40245,e-commerce,525.25,RecurringHub Payments,debit card,DE91B6204686810026314426251,IT76D9202560340438156837227555,32853.74,,2087-09-24T14:51:43
5f5b8b9c-4857-4c72-97fb-6ee72443a088,LMRE-MRCL-7F9-MAR-0,CMPTL74534,transfer,666.58,,,FR24C7135999018603731024972,IT62A8919914632347758788475908,5502.14,Service payment,2087-09-24T15:17:46
21f995d0-02fe-47b5-b339-2d26b421b855,CHVN-HNRT-801-TOU-0,CMPNV91968,e-commerce,108.55,UrbanCart Marketplace,Google Pay,FR68H6081253120810974028651,IT53P2535251957416488036388385,2451.05,,2087-09-24T15:59:24
21db7b07-2e19-45ad-a82c-ccce51a57ab3,RÖHR-KTHR-7D8-KUL-0,ORGNV20840,e-commerce,21.52,UrbanCart Exchange,debit card,DE75D7483048123536868406664,IT47B6308491504236394688373820,1576.93,,2087-09-24T17:41:57
fc0d826d-f45a-4141-aa86-18669cae0afb,DYLO-DNLL-7CF-WAL-0,PAYDN66946,e-commerce,118.79,SteadyCharge Billing,debit card,GB45U0464355260834629819689,IT60V7711552060194197447021123,135.70,,2087-09-24T18:20:22
3ea52e81-301b-4e9c-9a5b-d9f643352aad,STNA-MNDY-7EF-WIM-1,VNDDN14889,direct debit,402.47,,,GB93H8064960264827974100428,IT67W5356640107003207124161289,148254.97,Business insurance monthly premium,2087-09-25T00:03:21
cc80cc85-bff8-47f3-8fc1-cfb6baf98eca,CHVN-HNRT-801-TOU-0,CMPNV91968,direct debit,64.86,,,FR68H6081253120810974028651,IT53P2535251957416488036388385,2386.19,Mobile phone plan monthly fee,2087-09-25T01:00:18
3ea2560d-22a7-47dc-887e-3132a08437e8,CHVN-HNRT-801-TOU-0,CMPNV91968,direct debit,107.88,,,FR68H6081253120810974028651,IT53P2535251957416488036388385,2278.31,Professional association annual fee,2087-09-25T04:37:58
5f3f507d-76a3-4d25-9d88-ca06a0e96bd9,PCCU-JLND-7D3-CON-1,,withdrawal,249.82,Conegliano - ATM Conegliano Historic Center,debit card,IT93M0792289101050089159947,,1088.27,,2087-09-25T08:09:40
23d3a60a-6f6b-423a-987a-089b900aa324,PCRD-CHRL-7F9-GRA-0,ORGSP85321,e-commerce,161.47,RenewalBridge Payments,Google Pay,FR39O4758880918977791586173,IT48B7831348833911172075508684,1035.39,,2087-09-25T08:34:04
0f151222-33ea-4c82-9ec2-3f6b5ce55da9,WLFF-NTLA-7D2-NUR-0,,withdrawal,0.01,Nuremberg - ATM Nuremberg Market Square,debit card,DE43C4006778216313461836596,,0.00,,2087-09-25T08:56:32
a87e2675-3d45-41b7-a86b-c80f6c7fda2d,WLFF-NTLA-7D2-NUR-0,TRDTL82776,transfer,0.01,,,DE43C4006778216313461836596,IT93A9878545337637427415734664,0.00,Service payment,2087-09-25T09:51:27
b4dff7cf-1cb0-4686-ab27-7e995256dd33,LMRE-MRCL-7F9-MAR-0,ORGSR27753,transfer,1237.85,,,FR24C7135999018603731024972,IT96V7461117575485355341220537,4264.29,Service payment,2087-09-25T10:47:28
6564fbe4-e546-4632-bf05-c85360d59c9e,CHVN-HNRT-801-TOU-0,,in-person payment,25.40,Tourcoing - Tourcoing Corner Bakery,debit card,FR68H6081253120810974028651,IT26C4449805694511964378031036,2252.91,,2087-09-25T11:13:19
c64fdb2f-d608-4a75-b0d3-4d4d70887b54,THMP-KTHR-7F5-LAN-1,PAYCN17700,e-commerce,345.31,BrightLane Market,debit card,US98O8833987184952393998596,IT62I4931642955943747982594008,3565.17,,2087-09-25T11:40:33
9fd97271-7cb7-43b0-9bd7-92325fac7fa9,FSTA-DTRI-7F5-COL-1,,in-person payment,303.44,Cologne - Rhinefront Coffee and Bakery,mobile phone,DE71U2337254500431140540960,IT65A8711106615184638165797225,613.48,,2087-09-25T12:19:29
14a33572-0080-44f6-b1bc-8c472f5a3fb7,THMP-KTHR-7F5-LAN-1,PAYCN17700,e-commerce,217.58,BrightLane Market,debit card,US98O8833987184952393998596,IT62I4931642955943747982594008,3347.59,,2087-09-25T12:43:17
3c703953-768b-4157-8574-1f9b4da6f4d4,PCCU-JLND-7D3-CON-1,,in-person payment,11.39,Conegliano - Prosecco Wine Bar,mobile phone,IT93M0792289101050089159947,IT51D6570412820629603346384135,1076.88,,2087-09-25T13:19:31
be4090de-0cb1-4a10-aabd-88e9bbec0046,BRYA-BRNR-7FC-BOR-1,CMPMR21084,e-commerce,202.53,NovaCart Online,PayPal,FR16S4525974336220711169851,IT67Y3169089252708343127961689,4719.66,,2087-09-25T13:45:03
432386a5-adc3-41e0-8b38-351299db05c4,BRYA-BRNR-7FC-BOR-1,,in-person payment,76.43,Bordeaux - Bordeaux Market and Deli,Google Pay,FR16S4525974336220711169851,IT34F2974875790727037126793427,4643.23,,2087-09-25T13:52:00
e83ff44a-4795-4d61-8e9b-5a0981fa065e,THRR-NNAE-7FC-PAR-1,ENTPH90851,transfer,608.12,,,FR87J5326448215127010563993,IT43Q7027658001740458511600896,21593.14,Electricity bill Sep,2087-09-25T13:56:50
43af2eeb-c557-4d39-a319-2fa12a4893a9,SCTT-STVN-804-PLA-0,,in-person payment,18.46,Plano - Preston Ridge Grill,debit card,US92Y5021056792584486489710,IT77Y5496583489803519552389934,1594.13,,2087-09-25T13:57:12
5be38ec8-dc42-4404-874a-862280b59f4d,WRMR-DNNY-809-STU-0,IMMO77506,e-commerce,51.88,Property Hub,debit card,DE93R8076930028020096450654,IT21H8173157193946652631799324,1066.88,,2087-09-25T13:57:30
7126cde5-d2c6-45a4-872f-bb33d90d682b,THMS-DVDA-7D3-STO-1,,in-person payment,14.39,Stockton - Oak Park Grocery,debit card,US53O6522384759299701576671,IT49J4132802244885275970267473,27.52,,2087-09-25T14:45:26
2f256a4e-ede2-4be6-b3ab-3ec899a30e4f,THRR-NNAE-7FC-PAR-1,ORGSV18285,e-commerce,387.20,Savings transfer Apr,PayPal,FR87J5326448215127010563993,IT49Z6911415127493172286465257,21205.94,,2087-09-25T17:12:20
911fc156-abf1-4098-9e60-2eb207047c48,STNA-MNDY-7EF-WIM-1,VNDDN14889,e-commerce,499.01,RecurringWorks Payments,debit card,GB93H8064960264827974100428,IT67W5356640107003207124161289,147755.96,,2087-09-25T18:02:09
e844c3ca-03e1-4daf-afb3-df06570048a3,FSTA-DTRI-7F5-COL-1,,in-person payment,115.24,Cologne - Old Town Rhine Bistro,smartwatch,DE71U2337254500431140540960,IT13H6707712271274175568865330,498.24,,2087-09-25T18:07:52
424d7d53-ed5e-41f5-b20f-7f3eec4469d8,SCTT-STVN-804-PLA-0,,in-person payment,53.11,Plano - Preston Ridge Grill,mobile phone,US92Y5021056792584486489710,IT53V2740062796565057268749452,1541.02,,2087-09-25T18:32:56
2d85a87e-89c1-41ac-b4ad-831a524abc1c,BRYA-BRNR-7FC-BOR-1,,withdrawal,299.69,Bordeaux - ATM Bordeaux Central Market,debit card,FR16S4525974336220711169851,,4343.54,,2087-09-25T22:03:58
